city,station,month,pollutant,station_val,city_avg
Delhi,"Ashok Vihar, Delhi - DPCC",2021-12,PM2.5,241.0,201
Delhi,"Ashok Vihar, Delhi - DPCC",2022-01,PM2.5,175.0,153
Delhi,"Ashok Vihar, Delhi - DPCC",2022-02,PM2.5,121.0,108
Delhi,"Ashok Vihar, Delhi - DPCC",2022-03,PM2.5,97.0,99
Delhi,"Ashok Vihar, Delhi - DPCC",2022-04,PM2.5,107.0,109
Delhi,"Ashok Vihar, Delhi - DPCC",2022-05,PM2.5,63.0,79
Delhi,"Ashok Vihar, Delhi - DPCC",2022-06,PM2.5,52.0,62
Delhi,"Ashok Vihar, Delhi - DPCC",2022-07,PM2.5,38.0,36
Delhi,"Ashok Vihar, Delhi - DPCC",2022-08,PM2.5,32.0,33
Delhi,"Ashok Vihar, Delhi - DPCC",2022-09,PM2.5,41.0,40
Delhi,"Ashok Vihar, Delhi - DPCC",2022-10,PM2.5,116.0,107
Delhi,"Ashok Vihar, Delhi - DPCC",2022-11,PM2.5,199.0,181
Delhi,"Ashok Vihar, Delhi - DPCC",2022-12,PM2.5,186.0,175
Delhi,"Ashok Vihar, Delhi - DPCC",2023-01,PM2.5,175.0,176
Delhi,"Ashok Vihar, Delhi - DPCC",2023-02,PM2.5,113.0,114
Delhi,"Ashok Vihar, Delhi - DPCC",2023-03,PM2.5,68.0,76
Delhi,"Ashok Vihar, Delhi - DPCC",2023-04,PM2.5,62.0,68
Delhi,"Ashok Vihar, Delhi - DPCC",2023-05,PM2.5,54.0,66
Delhi,"Ashok Vihar, Delhi - DPCC",2023-06,PM2.5,31.0,46
Delhi,"Ashok Vihar, Delhi - DPCC",2023-07,PM2.5,26.0,35
Delhi,"Ashok Vihar, Delhi - DPCC",2023-08,PM2.5,25.0,39
Delhi,"Ashok Vihar, Delhi - DPCC",2023-09,PM2.5,35.0,42
Delhi,"Ashok Vihar, Delhi - DPCC",2023-10,PM2.5,88.0,103
Delhi,"Ashok Vihar, Delhi - DPCC",2023-11,PM2.5,232.0,240
Delhi,"Ashok Vihar, Delhi - DPCC",2023-12,PM2.5,215.0,202
Delhi,"Ashok Vihar, Delhi - DPCC",2024-01,PM2.5,185.0,208
Delhi,"Ashok Vihar, Delhi - DPCC",2024-02,PM2.5,103.0,103
Delhi,"Ashok Vihar, Delhi - DPCC",2024-03,PM2.5,69.0,78
Delhi,"Ashok Vihar, Delhi - DPCC",2024-04,PM2.5,62.0,71
Delhi,"Ashok Vihar, Delhi - DPCC",2024-05,PM2.5,77.0,92
Delhi,"Ashok Vihar, Delhi - DPCC",2024-06,PM2.5,55.0,62
Delhi,"Ashok Vihar, Delhi - DPCC",2024-07,PM2.5,42.0,40
Delhi,"Ashok Vihar, Delhi - DPCC",2024-08,PM2.5,27.0,28
Delhi,"Ashok Vihar, Delhi - DPCC",2024-09,PM2.5,40.0,42
Delhi,"Ashok Vihar, Delhi - DPCC",2024-10,PM2.5,123.0,113
Delhi,"Ashok Vihar, Delhi - DPCC",2024-11,PM2.5,300.0,245
Delhi,"Ashok Vihar, Delhi - DPCC",2024-12,PM2.5,199.0,171
Delhi,"Ashok Vihar, Delhi - DPCC",2025-01,PM2.5,194.0,163
Delhi,"Ashok Vihar, Delhi - DPCC",2025-02,PM2.5,115.0,98
Delhi,"Ashok Vihar, Delhi - DPCC",2025-03,PM2.5,81.0,70
Delhi,"Ashok Vihar, Delhi - DPCC",2025-04,PM2.5,89.0,77
Delhi,"Ashok Vihar, Delhi - DPCC",2025-05,PM2.5,73.0,67
Delhi,"Ashok Vihar, Delhi - DPCC",2025-06,PM2.5,53.0,48
Delhi,"Ashok Vihar, Delhi - DPCC",2025-07,PM2.5,35.0,30
Delhi,"Ashok Vihar, Delhi - DPCC",2025-08,PM2.5,36.0,33
Delhi,"Ashok Vihar, Delhi - DPCC",2025-09,PM2.5,38.0,36
Delhi,"Ashok Vihar, Delhi - DPCC",2025-10,PM2.5,130.0,108
Delhi,"Ashok Vihar, Delhi - DPCC",2025-11,PM2.5,255.0,217
Delhi,"Ashok Vihar, Delhi - DPCC",2025-12,PM2.5,250.0,214
Delhi,"Ashok Vihar, Delhi - DPCC",2026-01,PM2.5,197.0,169
Delhi,"Ashok Vihar, Delhi - DPCC",2026-02,PM2.5,128.0,105
Delhi,"Ashok Vihar, Delhi - DPCC",2026-03,PM2.5,84.0,76
Delhi,"Ashok Vihar, Delhi - DPCC",2026-04,PM2.5,71.0,68
Delhi,"Aya Nagar, Delhi - IMD",2015-01,PM2.5,,196
Delhi,"Aya Nagar, Delhi - IMD",2015-02,PM2.5,,173
Delhi,"Aya Nagar, Delhi - IMD",2015-03,PM2.5,,78
Delhi,"Aya Nagar, Delhi - IMD",2015-04,PM2.5,,94
Delhi,"Aya Nagar, Delhi - IMD",2015-05,PM2.5,,97
Delhi,"Aya Nagar, Delhi - IMD",2015-06,PM2.5,,93
Delhi,"Aya Nagar, Delhi - IMD",2015-07,PM2.5,,66
Delhi,"Aya Nagar, Delhi - IMD",2015-08,PM2.5,,59
Delhi,"Aya Nagar, Delhi - IMD",2015-09,PM2.5,,79
Delhi,"Aya Nagar, Delhi - IMD",2015-10,PM2.5,,125
Delhi,"Aya Nagar, Delhi - IMD",2015-11,PM2.5,,210
Delhi,"Aya Nagar, Delhi - IMD",2015-12,PM2.5,,202
Delhi,"Aya Nagar, Delhi - IMD",2016-01,PM2.5,,240
Delhi,"Aya Nagar, Delhi - IMD",2016-02,PM2.5,,155
Delhi,"Aya Nagar, Delhi - IMD",2016-03,PM2.5,,108
Delhi,"Aya Nagar, Delhi - IMD",2016-04,PM2.5,,116
Delhi,"Aya Nagar, Delhi - IMD",2016-05,PM2.5,,94
Delhi,"Aya Nagar, Delhi - IMD",2016-06,PM2.5,,93
Delhi,"Aya Nagar, Delhi - IMD",2016-07,PM2.5,,64
Delhi,"Aya Nagar, Delhi - IMD",2016-08,PM2.5,,48
Delhi,"Aya Nagar, Delhi - IMD",2016-09,PM2.5,,70
Delhi,"Aya Nagar, Delhi - IMD",2016-10,PM2.5,,147
Delhi,"Aya Nagar, Delhi - IMD",2016-11,PM2.5,,304
Delhi,"Aya Nagar, Delhi - IMD",2016-12,PM2.5,,187
Delhi,"Aya Nagar, Delhi - IMD",2017-01,PM2.5,,175
Delhi,"Aya Nagar, Delhi - IMD",2017-02,PM2.5,,130
Delhi,"Aya Nagar, Delhi - IMD",2017-03,PM2.5,,101
Delhi,"Aya Nagar, Delhi - IMD",2017-04,PM2.5,,98
Delhi,"Aya Nagar, Delhi - IMD",2017-05,PM2.5,,99
Delhi,"Aya Nagar, Delhi - IMD",2017-06,PM2.5,,63
Delhi,"Aya Nagar, Delhi - IMD",2017-07,PM2.5,,40
Delhi,"Aya Nagar, Delhi - IMD",2017-08,PM2.5,,37
Delhi,"Aya Nagar, Delhi - IMD",2017-09,PM2.5,65.0,57
Delhi,"Aya Nagar, Delhi - IMD",2017-10,PM2.5,90.0,121
Delhi,"Aya Nagar, Delhi - IMD",2017-11,PM2.5,218.0,250
Delhi,"Aya Nagar, Delhi - IMD",2017-12,PM2.5,139.0,194
Delhi,"Aya Nagar, Delhi - IMD",2018-01,PM2.5,149.0,191
Delhi,"Aya Nagar, Delhi - IMD",2018-02,PM2.5,110.0,135
Delhi,"Aya Nagar, Delhi - IMD",2018-03,PM2.5,57.0,98
Delhi,"Aya Nagar, Delhi - IMD",2018-04,PM2.5,119.0,91
Delhi,"Aya Nagar, Delhi - IMD",2018-05,PM2.5,88.0,87
Delhi,"Aya Nagar, Delhi - IMD",2018-06,PM2.5,102.0,81
Delhi,"Aya Nagar, Delhi - IMD",2018-07,PM2.5,42.0,42
Delhi,"Aya Nagar, Delhi - IMD",2018-08,PM2.5,45.0,41
Delhi,"Aya Nagar, Delhi - IMD",2018-09,PM2.5,47.0,46
Delhi,"Aya Nagar, Delhi - IMD",2018-10,PM2.5,103.0,135
Delhi,"Aya Nagar, Delhi - IMD",2018-11,PM2.5,136.0,200
Delhi,"Aya Nagar, Delhi - IMD",2018-12,PM2.5,147.0,230
Delhi,"Aya Nagar, Delhi - IMD",2019-01,PM2.5,128.0,204
Delhi,"Aya Nagar, Delhi - IMD",2019-02,PM2.5,80.0,122
Delhi,"Aya Nagar, Delhi - IMD",2019-03,PM2.5,54.0,84
Delhi,"Aya Nagar, Delhi - IMD",2019-04,PM2.5,52.0,82
Delhi,"Aya Nagar, Delhi - IMD",2019-05,PM2.5,61.0,89
Delhi,"Aya Nagar, Delhi - IMD",2019-06,PM2.5,52.0,63
Delhi,"Aya Nagar, Delhi - IMD",2019-07,PM2.5,45.0,47
Delhi,"Aya Nagar, Delhi - IMD",2019-08,PM2.5,30.0,35
Delhi,"Aya Nagar, Delhi - IMD",2019-09,PM2.5,36.0,40
Delhi,"Aya Nagar, Delhi - IMD",2019-10,PM2.5,112.0,123
Delhi,"Aya Nagar, Delhi - IMD",2019-11,PM2.5,172.0,204
Delhi,"Aya Nagar, Delhi - IMD",2019-12,PM2.5,164.0,205
Delhi,"Aya Nagar, Delhi - IMD",2020-01,PM2.5,107.0,157
Delhi,"Aya Nagar, Delhi - IMD",2020-02,PM2.5,80.0,121
Delhi,"Aya Nagar, Delhi - IMD",2020-03,PM2.5,46.0,58
Delhi,"Aya Nagar, Delhi - IMD",2020-04,PM2.5,40.0,47
Delhi,"Aya Nagar, Delhi - IMD",2020-05,PM2.5,65.0,55
Delhi,"Aya Nagar, Delhi - IMD",2020-06,PM2.5,39.0,47
Delhi,"Aya Nagar, Delhi - IMD",2020-07,PM2.5,33.0,34
Delhi,"Aya Nagar, Delhi - IMD",2020-08,PM2.5,27.0,25
Delhi,"Aya Nagar, Delhi - IMD",2020-09,PM2.5,48.0,48
Delhi,"Aya Nagar, Delhi - IMD",2020-10,PM2.5,112.0,132
Delhi,"Aya Nagar, Delhi - IMD",2020-11,PM2.5,179.0,213
Delhi,"Aya Nagar, Delhi - IMD",2020-12,PM2.5,147.0,194
Delhi,"Aya Nagar, Delhi - IMD",2021-01,PM2.5,142.0,197
Delhi,"Aya Nagar, Delhi - IMD",2021-02,PM2.5,103.0,151
Delhi,"Aya Nagar, Delhi - IMD",2021-03,PM2.5,90.0,94
Delhi,"Aya Nagar, Delhi - IMD",2021-04,PM2.5,57.0,84
Delhi,"Aya Nagar, Delhi - IMD",2021-05,PM2.5,40.0,54
Delhi,"Aya Nagar, Delhi - IMD",2021-06,PM2.5,43.0,52
Delhi,"Aya Nagar, Delhi - IMD",2021-07,PM2.5,32.0,39
Delhi,"Aya Nagar, Delhi - IMD",2021-08,PM2.5,32.0,40
Delhi,"Aya Nagar, Delhi - IMD",2021-09,PM2.5,30.0,32
Delhi,"Aya Nagar, Delhi - IMD",2021-10,PM2.5,61.0,75
Delhi,"Aya Nagar, Delhi - IMD",2021-11,PM2.5,188.0,239
Delhi,"Aya Nagar, Delhi - IMD",2021-12,PM2.5,128.0,201
Delhi,"Aya Nagar, Delhi - IMD",2022-01,PM2.5,100.0,153
Delhi,"Aya Nagar, Delhi - IMD",2022-02,PM2.5,66.0,108
Delhi,"Aya Nagar, Delhi - IMD",2022-03,PM2.5,67.0,99
Delhi,"Aya Nagar, Delhi - IMD",2022-04,PM2.5,60.0,109
Delhi,"Aya Nagar, Delhi - IMD",2022-05,PM2.5,64.0,79
Delhi,"Aya Nagar, Delhi - IMD",2022-06,PM2.5,43.0,62
Delhi,"Aya Nagar, Delhi - IMD",2022-07,PM2.5,34.0,36
Delhi,"Aya Nagar, Delhi - IMD",2022-08,PM2.5,28.0,33
Delhi,"Aya Nagar, Delhi - IMD",2022-09,PM2.5,33.0,40
Delhi,"Aya Nagar, Delhi - IMD",2022-10,PM2.5,78.0,107
Delhi,"Aya Nagar, Delhi - IMD",2022-11,PM2.5,140.0,181
Delhi,"Aya Nagar, Delhi - IMD",2022-12,PM2.5,123.0,175
Delhi,"Aya Nagar, Delhi - IMD",2023-01,PM2.5,132.0,176
Delhi,"Aya Nagar, Delhi - IMD",2023-02,PM2.5,68.0,114
Delhi,"Aya Nagar, Delhi - IMD",2023-03,PM2.5,62.0,76
Delhi,"Aya Nagar, Delhi - IMD",2023-04,PM2.5,53.0,68
Delhi,"Aya Nagar, Delhi - IMD",2023-05,PM2.5,54.0,66
Delhi,"Aya Nagar, Delhi - IMD",2023-06,PM2.5,36.0,46
Delhi,"Aya Nagar, Delhi - IMD",2023-07,PM2.5,36.0,35
Delhi,"Aya Nagar, Delhi - IMD",2023-08,PM2.5,38.0,39
Delhi,"Aya Nagar, Delhi - IMD",2023-09,PM2.5,50.0,42
Delhi,"Aya Nagar, Delhi - IMD",2023-10,PM2.5,83.0,103
Delhi,"Aya Nagar, Delhi - IMD",2023-11,PM2.5,196.0,240
Delhi,"Aya Nagar, Delhi - IMD",2023-12,PM2.5,138.0,202
Delhi,"Aya Nagar, Delhi - IMD",2024-01,PM2.5,151.0,208
Delhi,"Aya Nagar, Delhi - IMD",2024-02,PM2.5,82.0,103
Delhi,"Aya Nagar, Delhi - IMD",2024-03,PM2.5,79.0,78
Delhi,"Aya Nagar, Delhi - IMD",2024-04,PM2.5,73.0,71
Delhi,"Aya Nagar, Delhi - IMD",2024-05,PM2.5,78.0,92
Delhi,"Aya Nagar, Delhi - IMD",2024-06,PM2.5,49.0,62
Delhi,"Aya Nagar, Delhi - IMD",2024-07,PM2.5,39.0,40
Delhi,"Aya Nagar, Delhi - IMD",2024-08,PM2.5,27.0,28
Delhi,"Aya Nagar, Delhi - IMD",2024-09,PM2.5,35.0,42
Delhi,"Aya Nagar, Delhi - IMD",2024-10,PM2.5,97.0,113
Delhi,"Aya Nagar, Delhi - IMD",2024-11,PM2.5,223.0,245
Delhi,"Aya Nagar, Delhi - IMD",2024-12,PM2.5,130.0,171
Delhi,"Aya Nagar, Delhi - IMD",2025-01,PM2.5,110.0,163
Delhi,"Aya Nagar, Delhi - IMD",2025-02,PM2.5,75.0,98
Delhi,"Aya Nagar, Delhi - IMD",2025-03,PM2.5,57.0,70
Delhi,"Aya Nagar, Delhi - IMD",2025-04,PM2.5,70.0,77
Delhi,"Aya Nagar, Delhi - IMD",2025-05,PM2.5,70.0,67
Delhi,"Aya Nagar, Delhi - IMD",2025-06,PM2.5,48.0,48
Delhi,"Aya Nagar, Delhi - IMD",2025-07,PM2.5,23.0,30
Delhi,"Aya Nagar, Delhi - IMD",2025-08,PM2.5,28.0,33
Delhi,"Aya Nagar, Delhi - IMD",2025-09,PM2.5,28.0,36
Delhi,"Aya Nagar, Delhi - IMD",2025-10,PM2.5,91.0,108
Delhi,"Aya Nagar, Delhi - IMD",2025-11,PM2.5,172.0,217
Delhi,"Aya Nagar, Delhi - IMD",2025-12,PM2.5,147.0,214
Delhi,"Aya Nagar, Delhi - IMD",2026-01,PM2.5,121.0,169
Delhi,"Aya Nagar, Delhi - IMD",2026-02,PM2.5,74.0,105
Delhi,"Aya Nagar, Delhi - IMD",2026-03,PM2.5,61.0,76
Delhi,"Aya Nagar, Delhi - IMD",2026-04,PM2.5,53.0,68
Delhi,"Bawana, Delhi - DPCC",2015-01,PM2.5,,196
Delhi,"Bawana, Delhi - DPCC",2015-02,PM2.5,,173
Delhi,"Bawana, Delhi - DPCC",2015-03,PM2.5,,78
Delhi,"Bawana, Delhi - DPCC",2015-04,PM2.5,,94
Delhi,"Bawana, Delhi - DPCC",2015-05,PM2.5,,97
Delhi,"Bawana, Delhi - DPCC",2015-06,PM2.5,,93
Delhi,"Bawana, Delhi - DPCC",2015-07,PM2.5,,66
Delhi,"Bawana, Delhi - DPCC",2015-08,PM2.5,,59
Delhi,"Bawana, Delhi - DPCC",2015-09,PM2.5,,79
Delhi,"Bawana, Delhi - DPCC",2015-10,PM2.5,,125
Delhi,"Bawana, Delhi - DPCC",2015-11,PM2.5,,210
Delhi,"Bawana, Delhi - DPCC",2015-12,PM2.5,,202
Delhi,"Bawana, Delhi - DPCC",2016-01,PM2.5,,240
Delhi,"Bawana, Delhi - DPCC",2016-02,PM2.5,,155
Delhi,"Bawana, Delhi - DPCC",2016-03,PM2.5,,108
Delhi,"Bawana, Delhi - DPCC",2016-04,PM2.5,,116
Delhi,"Bawana, Delhi - DPCC",2016-05,PM2.5,,94
Delhi,"Bawana, Delhi - DPCC",2016-06,PM2.5,,93
Delhi,"Bawana, Delhi - DPCC",2016-07,PM2.5,,64
Delhi,"Bawana, Delhi - DPCC",2016-08,PM2.5,,48
Delhi,"Bawana, Delhi - DPCC",2016-09,PM2.5,,70
Delhi,"Bawana, Delhi - DPCC",2016-10,PM2.5,,147
Delhi,"Bawana, Delhi - DPCC",2016-11,PM2.5,,304
Delhi,"Bawana, Delhi - DPCC",2016-12,PM2.5,,187
Delhi,"Bawana, Delhi - DPCC",2017-01,PM2.5,,175
Delhi,"Bawana, Delhi - DPCC",2017-02,PM2.5,,130
Delhi,"Bawana, Delhi - DPCC",2017-03,PM2.5,,101
Delhi,"Bawana, Delhi - DPCC",2017-04,PM2.5,,98
Delhi,"Bawana, Delhi - DPCC",2017-05,PM2.5,,99
Delhi,"Bawana, Delhi - DPCC",2017-06,PM2.5,,63
Delhi,"Bawana, Delhi - DPCC",2017-07,PM2.5,,40
Delhi,"Bawana, Delhi - DPCC",2017-08,PM2.5,,37
Delhi,"Bawana, Delhi - DPCC",2017-09,PM2.5,,57
Delhi,"Bawana, Delhi - DPCC",2017-10,PM2.5,,121
Delhi,"Bawana, Delhi - DPCC",2017-11,PM2.5,,250
Delhi,"Bawana, Delhi - DPCC",2017-12,PM2.5,,194
Delhi,"Bawana, Delhi - DPCC",2018-01,PM2.5,,191
Delhi,"Bawana, Delhi - DPCC",2018-02,PM2.5,,135
Delhi,"Bawana, Delhi - DPCC",2018-03,PM2.5,,98
Delhi,"Bawana, Delhi - DPCC",2018-04,PM2.5,,91
Delhi,"Bawana, Delhi - DPCC",2018-05,PM2.5,,87
Delhi,"Bawana, Delhi - DPCC",2018-06,PM2.5,,81
Delhi,"Bawana, Delhi - DPCC",2018-07,PM2.5,52.0,42
Delhi,"Bawana, Delhi - DPCC",2018-08,PM2.5,53.0,41
Delhi,"Bawana, Delhi - DPCC",2018-09,PM2.5,50.0,46
Delhi,"Bawana, Delhi - DPCC",2018-10,PM2.5,162.0,135
Delhi,"Bawana, Delhi - DPCC",2018-11,PM2.5,213.0,200
Delhi,"Bawana, Delhi - DPCC",2018-12,PM2.5,171.0,230
Delhi,"Bawana, Delhi - DPCC",2019-01,PM2.5,235.0,204
Delhi,"Bawana, Delhi - DPCC",2019-02,PM2.5,149.0,122
Delhi,"Bawana, Delhi - DPCC",2019-03,PM2.5,108.0,84
Delhi,"Bawana, Delhi - DPCC",2019-04,PM2.5,103.0,82
Delhi,"Bawana, Delhi - DPCC",2019-05,PM2.5,120.0,89
Delhi,"Bawana, Delhi - DPCC",2019-06,PM2.5,70.0,63
Delhi,"Bawana, Delhi - DPCC",2019-07,PM2.5,51.0,47
Delhi,"Bawana, Delhi - DPCC",2019-08,PM2.5,43.0,35
Delhi,"Bawana, Delhi - DPCC",2019-09,PM2.5,55.0,40
Delhi,"Bawana, Delhi - DPCC",2019-10,PM2.5,154.0,123
Delhi,"Bawana, Delhi - DPCC",2019-11,PM2.5,251.0,204
Delhi,"Bawana, Delhi - DPCC",2019-12,PM2.5,234.0,205
Delhi,"Bawana, Delhi - DPCC",2020-01,PM2.5,180.0,157
Delhi,"Bawana, Delhi - DPCC",2020-02,PM2.5,163.0,121
Delhi,"Bawana, Delhi - DPCC",2020-03,PM2.5,78.0,58
Delhi,"Bawana, Delhi - DPCC",2020-04,PM2.5,64.0,47
Delhi,"Bawana, Delhi - DPCC",2020-05,PM2.5,77.0,55
Delhi,"Bawana, Delhi - DPCC",2020-06,PM2.5,56.0,47
Delhi,"Bawana, Delhi - DPCC",2020-07,PM2.5,42.0,34
Delhi,"Bawana, Delhi - DPCC",2020-08,PM2.5,29.0,25
Delhi,"Bawana, Delhi - DPCC",2020-09,PM2.5,57.0,48
Delhi,"Bawana, Delhi - DPCC",2020-10,PM2.5,178.0,132
Delhi,"Bawana, Delhi - DPCC",2020-11,PM2.5,276.0,213
Delhi,"Bawana, Delhi - DPCC",2020-12,PM2.5,232.0,194
Delhi,"Bawana, Delhi - DPCC",2021-01,PM2.5,209.0,197
Delhi,"Bawana, Delhi - DPCC",2021-02,PM2.5,204.0,151
Delhi,"Bawana, Delhi - DPCC",2021-03,PM2.5,137.0,94
Delhi,"Bawana, Delhi - DPCC",2021-04,PM2.5,126.0,84
Delhi,"Bawana, Delhi - DPCC",2021-05,PM2.5,73.0,54
Delhi,"Bawana, Delhi - DPCC",2021-06,PM2.5,61.0,52
Delhi,"Bawana, Delhi - DPCC",2021-07,PM2.5,44.0,39
Delhi,"Bawana, Delhi - DPCC",2021-08,PM2.5,44.0,40
Delhi,"Bawana, Delhi - DPCC",2021-09,PM2.5,39.0,32
Delhi,"Bawana, Delhi - DPCC",2021-10,PM2.5,98.0,75
Delhi,"Bawana, Delhi - DPCC",2021-11,PM2.5,274.0,239
Delhi,"Bawana, Delhi - DPCC",2021-12,PM2.5,232.0,201
Delhi,"Bawana, Delhi - DPCC",2022-01,PM2.5,155.0,153
Delhi,"Bawana, Delhi - DPCC",2022-02,PM2.5,123.0,108
Delhi,"Bawana, Delhi - DPCC",2022-03,PM2.5,127.0,99
Delhi,"Bawana, Delhi - DPCC",2022-04,PM2.5,152.0,109
Delhi,"Bawana, Delhi - DPCC",2022-05,PM2.5,88.0,79
Delhi,"Bawana, Delhi - DPCC",2022-06,PM2.5,73.0,62
Delhi,"Bawana, Delhi - DPCC",2022-07,PM2.5,43.0,36
Delhi,"Bawana, Delhi - DPCC",2022-08,PM2.5,38.0,33
Delhi,"Bawana, Delhi - DPCC",2022-09,PM2.5,46.0,40
Delhi,"Bawana, Delhi - DPCC",2022-10,PM2.5,121.0,107
Delhi,"Bawana, Delhi - DPCC",2022-11,PM2.5,219.0,181
Delhi,"Bawana, Delhi - DPCC",2022-12,PM2.5,189.0,175
Delhi,"Bawana, Delhi - DPCC",2023-01,PM2.5,178.0,176
Delhi,"Bawana, Delhi - DPCC",2023-02,PM2.5,134.0,114
Delhi,"Bawana, Delhi - DPCC",2023-03,PM2.5,96.0,76
Delhi,"Bawana, Delhi - DPCC",2023-04,PM2.5,94.0,68
Delhi,"Bawana, Delhi - DPCC",2023-05,PM2.5,82.0,66
Delhi,"Bawana, Delhi - DPCC",2023-06,PM2.5,52.0,46
Delhi,"Bawana, Delhi - DPCC",2023-07,PM2.5,38.0,35
Delhi,"Bawana, Delhi - DPCC",2023-08,PM2.5,42.0,39
Delhi,"Bawana, Delhi - DPCC",2023-09,PM2.5,52.0,42
Delhi,"Bawana, Delhi - DPCC",2023-10,PM2.5,149.0,103
Delhi,"Bawana, Delhi - DPCC",2023-11,PM2.5,307.0,240
Delhi,"Bawana, Delhi - DPCC",2023-12,PM2.5,229.0,202
Delhi,"Bawana, Delhi - DPCC",2024-01,PM2.5,207.0,208
Delhi,"Bawana, Delhi - DPCC",2024-02,PM2.5,124.0,103
Delhi,"Bawana, Delhi - DPCC",2024-03,PM2.5,103.0,78
Delhi,"Bawana, Delhi - DPCC",2024-04,PM2.5,94.0,71
Delhi,"Bawana, Delhi - DPCC",2024-05,PM2.5,111.0,92
Delhi,"Bawana, Delhi - DPCC",2024-06,PM2.5,67.0,62
Delhi,"Bawana, Delhi - DPCC",2024-07,PM2.5,42.0,40
Delhi,"Bawana, Delhi - DPCC",2024-08,PM2.5,33.0,28
Delhi,"Bawana, Delhi - DPCC",2024-09,PM2.5,52.0,42
Delhi,"Bawana, Delhi - DPCC",2024-10,PM2.5,141.0,113
Delhi,"Bawana, Delhi - DPCC",2024-11,PM2.5,308.0,245
Delhi,"Bawana, Delhi - DPCC",2024-12,PM2.5,219.0,171
Delhi,"Bawana, Delhi - DPCC",2025-01,PM2.5,200.0,163
Delhi,"Bawana, Delhi - DPCC",2025-02,PM2.5,124.0,98
Delhi,"Bawana, Delhi - DPCC",2025-03,PM2.5,105.0,70
Delhi,"Bawana, Delhi - DPCC",2025-04,PM2.5,107.0,77
Delhi,"Bawana, Delhi - DPCC",2025-05,PM2.5,79.0,67
Delhi,"Bawana, Delhi - DPCC",2025-06,PM2.5,58.0,48
Delhi,"Bawana, Delhi - DPCC",2025-07,PM2.5,33.0,30
Delhi,"Bawana, Delhi - DPCC",2025-08,PM2.5,38.0,33
Delhi,"Bawana, Delhi - DPCC",2025-09,PM2.5,48.0,36
Delhi,"Bawana, Delhi - DPCC",2025-10,PM2.5,145.0,108
Delhi,"Bawana, Delhi - DPCC",2025-11,PM2.5,292.0,217
Delhi,"Bawana, Delhi - DPCC",2025-12,PM2.5,252.0,214
Delhi,"Bawana, Delhi - DPCC",2026-01,PM2.5,171.0,169
Delhi,"Bawana, Delhi - DPCC",2026-02,PM2.5,136.0,105
Delhi,"Bawana, Delhi - DPCC",2026-03,PM2.5,98.0,76
Delhi,"Bawana, Delhi - DPCC",2026-04,PM2.5,83.0,68
Delhi,"Burari Crossing, Delhi - IMD",2015-01,PM2.5,314.0,196
Delhi,"Burari Crossing, Delhi - IMD",2015-02,PM2.5,,173
Delhi,"Burari Crossing, Delhi - IMD",2015-03,PM2.5,,78
Delhi,"Burari Crossing, Delhi - IMD",2015-04,PM2.5,,94
Delhi,"Burari Crossing, Delhi - IMD",2015-05,PM2.5,,97
Delhi,"Burari Crossing, Delhi - IMD",2015-06,PM2.5,,93
Delhi,"Burari Crossing, Delhi - IMD",2015-07,PM2.5,,66
Delhi,"Burari Crossing, Delhi - IMD",2015-08,PM2.5,,59
Delhi,"Burari Crossing, Delhi - IMD",2015-09,PM2.5,,79
Delhi,"Burari Crossing, Delhi - IMD",2015-10,PM2.5,,125
Delhi,"Burari Crossing, Delhi - IMD",2015-11,PM2.5,,210
Delhi,"Burari Crossing, Delhi - IMD",2015-12,PM2.5,,202
Delhi,"Burari Crossing, Delhi - IMD",2016-01,PM2.5,,240
Delhi,"Burari Crossing, Delhi - IMD",2016-02,PM2.5,,155
Delhi,"Burari Crossing, Delhi - IMD",2016-03,PM2.5,,108
Delhi,"Burari Crossing, Delhi - IMD",2016-04,PM2.5,,116
Delhi,"Burari Crossing, Delhi - IMD",2016-05,PM2.5,,94
Delhi,"Burari Crossing, Delhi - IMD",2016-06,PM2.5,,93
Delhi,"Burari Crossing, Delhi - IMD",2016-07,PM2.5,,64
Delhi,"Burari Crossing, Delhi - IMD",2016-08,PM2.5,,48
Delhi,"Burari Crossing, Delhi - IMD",2016-09,PM2.5,,70
Delhi,"Burari Crossing, Delhi - IMD",2016-10,PM2.5,,147
Delhi,"Burari Crossing, Delhi - IMD",2016-11,PM2.5,,304
Delhi,"Burari Crossing, Delhi - IMD",2016-12,PM2.5,203.0,187
Delhi,"Burari Crossing, Delhi - IMD",2017-01,PM2.5,254.0,175
Delhi,"Burari Crossing, Delhi - IMD",2017-02,PM2.5,,130
Delhi,"Burari Crossing, Delhi - IMD",2017-03,PM2.5,,101
Delhi,"Burari Crossing, Delhi - IMD",2017-04,PM2.5,,98
Delhi,"Burari Crossing, Delhi - IMD",2017-05,PM2.5,,99
Delhi,"Burari Crossing, Delhi - IMD",2017-06,PM2.5,,63
Delhi,"Burari Crossing, Delhi - IMD",2017-07,PM2.5,,40
Delhi,"Burari Crossing, Delhi - IMD",2017-08,PM2.5,41.0,37
Delhi,"Burari Crossing, Delhi - IMD",2017-09,PM2.5,42.0,57
Delhi,"Burari Crossing, Delhi - IMD",2017-10,PM2.5,105.0,121
Delhi,"Burari Crossing, Delhi - IMD",2017-11,PM2.5,181.0,250
Delhi,"Burari Crossing, Delhi - IMD",2017-12,PM2.5,136.0,194
