city,station,year,pollutant,station_val,city_avg
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2017,SO2,,19
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2018,SO2,10.0,14
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2019,SO2,9.0,14
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2020,SO2,8.0,13
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2021,SO2,8.0,12
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2022,SO2,6.0,11
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2023,SO2,7.0,9
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2024,SO2,17.0,15
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025,SO2,12.0,15
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026,SO2,8.0,21
Delhi,"Talkatora Garden, Delhi - DPCC",2015,SO2,,14
Delhi,"Talkatora Garden, Delhi - DPCC",2016,SO2,,17
Delhi,"Talkatora Garden, Delhi - DPCC",2017,SO2,,19
Delhi,"Talkatora Garden, Delhi - DPCC",2018,SO2,,14
Delhi,"Talkatora Garden, Delhi - DPCC",2019,SO2,,14
Delhi,"Talkatora Garden, Delhi - DPCC",2020,SO2,,13
Delhi,"Talkatora Garden, Delhi - DPCC",2021,SO2,,12
Delhi,"Talkatora Garden, Delhi - DPCC",2022,SO2,,11
Delhi,"Talkatora Garden, Delhi - DPCC",2023,SO2,,9
Delhi,"Talkatora Garden, Delhi - DPCC",2024,SO2,,15
Delhi,"Talkatora Garden, Delhi - DPCC",2025,SO2,,15
Delhi,"Talkatora Garden, Delhi - DPCC",2026,SO2,44.0,21
Delhi,"Vivek Vihar, Delhi - DPCC",2015,SO2,,14
Delhi,"Vivek Vihar, Delhi - DPCC",2016,SO2,,17
Delhi,"Vivek Vihar, Delhi - DPCC",2017,SO2,,19
Delhi,"Vivek Vihar, Delhi - DPCC",2018,SO2,12.0,14
Delhi,"Vivek Vihar, Delhi - DPCC",2019,SO2,19.0,14
Delhi,"Vivek Vihar, Delhi - DPCC",2020,SO2,25.0,13
Delhi,"Vivek Vihar, Delhi - DPCC",2021,SO2,11.0,12
Delhi,"Vivek Vihar, Delhi - DPCC",2022,SO2,5.0,11
Delhi,"Vivek Vihar, Delhi - DPCC",2023,SO2,7.0,9
Delhi,"Vivek Vihar, Delhi - DPCC",2024,SO2,16.0,15
Delhi,"Vivek Vihar, Delhi - DPCC",2025,SO2,12.0,15
Delhi,"Vivek Vihar, Delhi - DPCC",2026,SO2,15.0,21
Delhi,"Wazirpur, Delhi - DPCC",2015,SO2,,14
Delhi,"Wazirpur, Delhi - DPCC",2016,SO2,,17
Delhi,"Wazirpur, Delhi - DPCC",2017,SO2,,19
Delhi,"Wazirpur, Delhi - DPCC",2018,SO2,20.0,14
Delhi,"Wazirpur, Delhi - DPCC",2019,SO2,16.0,14
Delhi,"Wazirpur, Delhi - DPCC",2020,SO2,18.0,13
Delhi,"Wazirpur, Delhi - DPCC",2021,SO2,9.0,12
Delhi,"Wazirpur, Delhi - DPCC",2022,SO2,7.0,11
Delhi,"Wazirpur, Delhi - DPCC",2023,SO2,7.0,9
Delhi,"Wazirpur, Delhi - DPCC",2024,SO2,16.0,15
Delhi,"Wazirpur, Delhi - DPCC",2025,SO2,12.0,15
Delhi,"Wazirpur, Delhi - DPCC",2026,SO2,11.0,21
Delhi,"Alipur, Delhi - DPCC",2015,CO,,3
Delhi,"Alipur, Delhi - DPCC",2016,CO,,3
Delhi,"Alipur, Delhi - DPCC",2017,CO,,2
Delhi,"Alipur, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Alipur, Delhi - DPCC",2019,CO,1.0,2
Delhi,"Alipur, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Alipur, Delhi - DPCC",2021,CO,1.0,2
Delhi,"Alipur, Delhi - DPCC",2022,CO,1.0,2
Delhi,"Alipur, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Alipur, Delhi - DPCC",2024,CO,1.0,2
Delhi,"Alipur, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Alipur, Delhi - DPCC",2026,CO,1.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2015,CO,2.0,3
Delhi,"Anand Vihar, Delhi - DPCC",2016,CO,3.0,3
Delhi,"Anand Vihar, Delhi - DPCC",2017,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2018,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2019,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2020,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2021,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2023,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2024,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2025,CO,3.0,2
Delhi,"Anand Vihar, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2015,CO,,3
Delhi,"Ashok Vihar, Delhi - DPCC",2016,CO,,3
Delhi,"Ashok Vihar, Delhi - DPCC",2017,CO,,2
Delhi,"Ashok Vihar, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Ashok Vihar, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Aya Nagar, Delhi - IMD",2015,CO,,3
Delhi,"Aya Nagar, Delhi - IMD",2016,CO,,3
Delhi,"Aya Nagar, Delhi - IMD",2017,CO,1.0,2
Delhi,"Aya Nagar, Delhi - IMD",2018,CO,2.0,2
Delhi,"Aya Nagar, Delhi - IMD",2019,CO,1.0,2
Delhi,"Aya Nagar, Delhi - IMD",2020,CO,1.0,2
Delhi,"Aya Nagar, Delhi - IMD",2021,CO,1.0,2
Delhi,"Aya Nagar, Delhi - IMD",2022,CO,1.0,2
Delhi,"Aya Nagar, Delhi - IMD",2023,CO,2.0,2
Delhi,"Aya Nagar, Delhi - IMD",2024,CO,2.0,2
Delhi,"Aya Nagar, Delhi - IMD",2025,CO,1.0,2
Delhi,"Aya Nagar, Delhi - IMD",2026,CO,1.0,2
Delhi,"Bawana, Delhi - DPCC",2015,CO,,3
Delhi,"Bawana, Delhi - DPCC",2016,CO,,3
Delhi,"Bawana, Delhi - DPCC",2017,CO,,2
Delhi,"Bawana, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Bawana, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Bawana, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Bawana, Delhi - DPCC",2021,CO,1.0,2
Delhi,"Bawana, Delhi - DPCC",2022,CO,1.0,2
Delhi,"Bawana, Delhi - DPCC",2023,CO,1.0,2
Delhi,"Bawana, Delhi - DPCC",2024,CO,1.0,2
Delhi,"Bawana, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Bawana, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Burari Crossing, Delhi - IMD",2015,CO,1.0,3
Delhi,"Burari Crossing, Delhi - IMD",2016,CO,1.0,3
Delhi,"Burari Crossing, Delhi - IMD",2017,CO,1.0,2
Delhi,"Burari Crossing, Delhi - IMD",2018,CO,1.0,2
Delhi,"Burari Crossing, Delhi - IMD",2019,CO,1.0,2
Delhi,"Burari Crossing, Delhi - IMD",2020,CO,,2
Delhi,"Burari Crossing, Delhi - IMD",2021,CO,0.0,2
Delhi,"Burari Crossing, Delhi - IMD",2022,CO,2.0,2
Delhi,"Burari Crossing, Delhi - IMD",2023,CO,2.0,2
Delhi,"Burari Crossing, Delhi - IMD",2024,CO,2.0,2
Delhi,"Burari Crossing, Delhi - IMD",2025,CO,2.0,2
Delhi,"Burari Crossing, Delhi - IMD",2026,CO,1.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2015,CO,2.0,3
Delhi,"CRRI Mathura Road, Delhi - IMD",2016,CO,1.0,3
Delhi,"CRRI Mathura Road, Delhi - IMD",2017,CO,1.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2018,CO,2.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2019,CO,2.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2020,CO,2.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2021,CO,3.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2022,CO,3.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2023,CO,3.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2024,CO,2.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2025,CO,2.0,2
Delhi,"CRRI Mathura Road, Delhi - IMD",2026,CO,2.0,2
Delhi,"Cantonment Area, Delhi - DPCC",2015,CO,,3
Delhi,"Cantonment Area, Delhi - DPCC",2016,CO,,3
Delhi,"Cantonment Area, Delhi - DPCC",2017,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2018,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2019,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2020,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2021,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2022,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2023,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2024,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2025,CO,,2
Delhi,"Cantonment Area, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Chandni Chowk, Delhi - IITM",2015,CO,,3
Delhi,"Chandni Chowk, Delhi - IITM",2016,CO,,3
Delhi,"Chandni Chowk, Delhi - IITM",2017,CO,,2
Delhi,"Chandni Chowk, Delhi - IITM",2018,CO,,2
Delhi,"Chandni Chowk, Delhi - IITM",2019,CO,,2
Delhi,"Chandni Chowk, Delhi - IITM",2020,CO,3.0,2
Delhi,"Chandni Chowk, Delhi - IITM",2021,CO,2.0,2
Delhi,"Chandni Chowk, Delhi - IITM",2022,CO,2.0,2
Delhi,"Chandni Chowk, Delhi - IITM",2023,CO,2.0,2
Delhi,"Chandni Chowk, Delhi - IITM",2024,CO,2.0,2
Delhi,"Chandni Chowk, Delhi - IITM",2025,CO,2.0,2
Delhi,"Chandni Chowk, Delhi - IITM",2026,CO,3.0,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2015,CO,,3
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2016,CO,,3
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2017,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2018,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2019,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2020,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2021,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2022,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2023,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2024,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2025,CO,,2
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026,CO,2.0,2
Delhi,"DTU, Delhi - CPCB",2015,CO,,3
Delhi,"DTU, Delhi - CPCB",2016,CO,,3
Delhi,"DTU, Delhi - CPCB",2017,CO,,2
Delhi,"DTU, Delhi - CPCB",2018,CO,3.0,2
Delhi,"DTU, Delhi - CPCB",2019,CO,2.0,2
Delhi,"DTU, Delhi - CPCB",2020,CO,1.0,2
Delhi,"DTU, Delhi - CPCB",2021,CO,2.0,2
Delhi,"DTU, Delhi - CPCB",2022,CO,1.0,2
Delhi,"DTU, Delhi - CPCB",2023,CO,1.0,2
Delhi,"DTU, Delhi - CPCB",2024,CO,1.0,2
Delhi,"DTU, Delhi - CPCB",2025,CO,1.0,2
Delhi,"DTU, Delhi - CPCB",2026,CO,1.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2015,CO,,3
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2016,CO,,3
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2017,CO,,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2015,CO,,3
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2016,CO,,3
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2017,CO,,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2026,CO,2.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2015,CO,2.0,3
Delhi,"IGI Airport (T3), Delhi - IMD",2016,CO,1.0,3
Delhi,"IGI Airport (T3), Delhi - IMD",2017,CO,1.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2018,CO,1.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2019,CO,2.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2020,CO,2.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2021,CO,2.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2022,CO,2.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2023,CO,3.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2024,CO,1.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2025,CO,2.0,2
Delhi,"IGI Airport (T3), Delhi - IMD",2026,CO,2.0,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2015,CO,,3
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2016,CO,,3
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2017,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2018,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2019,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2020,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2021,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2022,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2023,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2024,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2025,CO,,2
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026,CO,3.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2015,CO,2.0,3
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2016,CO,6.0,3
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2017,CO,3.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2018,CO,1.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2019,CO,1.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2020,CO,1.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2021,CO,2.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,CO,1.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2023,CO,1.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2024,CO,2.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2025,CO,2.0,2
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026,CO,2.0,2
Delhi,"IIT Delhi, Delhi - IITM",2015,CO,,3
Delhi,"IIT Delhi, Delhi - IITM",2016,CO,,3
Delhi,"IIT Delhi, Delhi - IITM",2017,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2018,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2019,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2020,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2021,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2022,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2023,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2024,CO,,2
Delhi,"IIT Delhi, Delhi - IITM",2025,CO,2.0,2
Delhi,"IIT Delhi, Delhi - IITM",2026,CO,2.0,2
Delhi,"ITO, Delhi - CPCB",2015,CO,5.0,3
Delhi,"ITO, Delhi - CPCB",2016,CO,8.0,3
Delhi,"ITO, Delhi - CPCB",2017,CO,0.0,2
Delhi,"ITO, Delhi - CPCB",2018,CO,2.0,2
Delhi,"ITO, Delhi - CPCB",2019,CO,2.0,2
Delhi,"ITO, Delhi - CPCB",2020,CO,3.0,2
Delhi,"ITO, Delhi - CPCB",2021,CO,3.0,2
Delhi,"ITO, Delhi - CPCB",2022,CO,2.0,2
Delhi,"ITO, Delhi - CPCB",2023,CO,2.0,2
Delhi,"ITO, Delhi - CPCB",2024,CO,2.0,2
Delhi,"ITO, Delhi - CPCB",2025,CO,2.0,2
Delhi,"ITO, Delhi - CPCB",2026,CO,2.0,2
Delhi,"JNU, Delhi - DPCC",2015,CO,,3
Delhi,"JNU, Delhi - DPCC",2016,CO,,3
Delhi,"JNU, Delhi - DPCC",2017,CO,,2
Delhi,"JNU, Delhi - DPCC",2018,CO,,2
Delhi,"JNU, Delhi - DPCC",2019,CO,,2
Delhi,"JNU, Delhi - DPCC",2020,CO,,2
Delhi,"JNU, Delhi - DPCC",2021,CO,,2
Delhi,"JNU, Delhi - DPCC",2022,CO,,2
Delhi,"JNU, Delhi - DPCC",2023,CO,,2
Delhi,"JNU, Delhi - DPCC",2024,CO,,2
Delhi,"JNU, Delhi - DPCC",2025,CO,,2
Delhi,"JNU, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2015,CO,,3
Delhi,"Jahangirpuri, Delhi - DPCC",2016,CO,,3
Delhi,"Jahangirpuri, Delhi - DPCC",2017,CO,,2
Delhi,"Jahangirpuri, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Jahangirpuri, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015,CO,,3
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016,CO,,3
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017,CO,,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019,CO,3.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2022,CO,3.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025,CO,3.0,2
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Lodhi Road, Delhi - IMD",2015,CO,3.0,3
Delhi,"Lodhi Road, Delhi - IMD",2016,CO,2.0,3
Delhi,"Lodhi Road, Delhi - IMD",2017,CO,1.0,2
Delhi,"Lodhi Road, Delhi - IMD",2018,CO,2.0,2
Delhi,"Lodhi Road, Delhi - IMD",2019,CO,2.0,2
Delhi,"Lodhi Road, Delhi - IMD",2020,CO,1.0,2
Delhi,"Lodhi Road, Delhi - IMD",2021,CO,2.0,2
Delhi,"Lodhi Road, Delhi - IMD",2022,CO,2.0,2
Delhi,"Lodhi Road, Delhi - IMD",2023,CO,2.0,2
Delhi,"Lodhi Road, Delhi - IMD",2024,CO,1.0,2
Delhi,"Lodhi Road, Delhi - IMD",2025,CO,1.0,2
Delhi,"Lodhi Road, Delhi - IMD",2026,CO,1.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2015,CO,,3
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2016,CO,,3
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2017,CO,,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018,CO,3.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2015,CO,1.0,3
Delhi,"Mandir Marg, Delhi - DPCC",2016,CO,2.0,3
Delhi,"Mandir Marg, Delhi - DPCC",2017,CO,3.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2019,CO,1.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2021,CO,1.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2023,CO,1.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Mandir Marg, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Mundka, Delhi - DPCC",2015,CO,,3
Delhi,"Mundka, Delhi - DPCC",2016,CO,,3
Delhi,"Mundka, Delhi - DPCC",2017,CO,,2
Delhi,"Mundka, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Mundka, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Mundka, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Mundka, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Mundka, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Mundka, Delhi - DPCC",2023,CO,1.0,2
Delhi,"Mundka, Delhi - DPCC",2024,CO,1.0,2
Delhi,"Mundka, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Mundka, Delhi - DPCC",2026,CO,2.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2015,CO,4.0,3
Delhi,"NSIT Dwarka, Delhi - CPCB",2016,CO,2.0,3
Delhi,"NSIT Dwarka, Delhi - CPCB",2017,CO,1.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2018,CO,1.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2019,CO,1.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2020,CO,1.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2021,CO,2.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2022,CO,1.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2023,CO,1.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2024,CO,1.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2025,CO,2.0,2
Delhi,"NSIT Dwarka, Delhi - CPCB",2026,CO,1.0,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2015,CO,,3
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2016,CO,,3
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2017,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2018,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2019,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2020,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2021,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2022,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2023,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2024,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2025,CO,,2
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Najafgarh, Delhi - DPCC",2015,CO,,3
Delhi,"Najafgarh, Delhi - DPCC",2016,CO,,3
Delhi,"Najafgarh, Delhi - DPCC",2017,CO,,2
Delhi,"Najafgarh, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Najafgarh, Delhi - DPCC",2019,CO,1.0,2
Delhi,"Najafgarh, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Najafgarh, Delhi - DPCC",2021,CO,1.0,2
Delhi,"Najafgarh, Delhi - DPCC",2022,CO,1.0,2
Delhi,"Najafgarh, Delhi - DPCC",2023,CO,1.0,2
Delhi,"Najafgarh, Delhi - DPCC",2024,CO,1.0,2
Delhi,"Najafgarh, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Najafgarh, Delhi - DPCC",2026,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2015,CO,,3
Delhi,"Narela, Delhi - DPCC",2016,CO,,3
Delhi,"Narela, Delhi - DPCC",2017,CO,,2
