state_clean,year,fy_year,month,fuel_category,vec_class_category,maker,total
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,6
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,ELECTROTHERM (INDIA) LIMITED,19
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,ELITE AUTO ENGINEERS PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,ENERGY ELECTRIC VEHICLES,63
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,ENTICE IMPEX PVT LTD,5
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,EULER MOTORS PVT LTD,9
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,G & G AUTOMOTIVE,38
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,G WILLIAMS FABRICATIONS LTD,4
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GAYATRI ELECTRIC VEHICLES PVT LTD,2
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GKON ELECTRIC MOTOR VEHICLES PVT LTD,6
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,12
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GOODWILL HI PRECISION WORKS PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GRD MOTORS,61
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GREEN IMPEX,17
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GREEN TECHNOLOGIES,34
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,GREEN WHEELZ (INDIA),1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED,7
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,HARSH TRADING CO,15
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,HITEK ELECTRIC AUTO CO,8
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,JAIN POWER CORP,4
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,JESSUN TECHNO PVT LTD,13
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,JIJO ELECTRIC WHEELS PVT LTD,2
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,JS MOBILEON PVT LTD,9
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,KALPVRIKSH ELECTOMOBILES CO,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,KAPTECH INDIA PVT LTD,15
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,KLB KOMAKI PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,LAXMI E-RICKSHAW COMPANY,4
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,LOHIA AUTO INDUSTRIES,7
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,M.K. ENTERPRISES,5
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,M/S SHRIRAM AUTO TECH PVT LTD,3
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,97
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,MAHINDRA & MAHINDRA LIMITED,57
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,MALHOTRA  VEHICLE MANUFACTURING PVT LTD,2
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,MALI ENTERPRISES PVT LTD,9
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,MINI METRO EV L.L.P,10
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,MOTRAC MOTORS PVT LTD,11
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,NAMAH INDUSTRIES PVT LTD,6
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,NEW ARCANA INDIA,41
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,NIRMAL UTILITY SERVICES PVT LTD,9
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,OK PLAY INDIA LTD,19
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,OLYMPUS INDUSTRIES PVT LTD,3
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,34
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,PAARTH SARTHI AUTOMOTIVE ENGINEERS PVT LTD,2
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,PARVEEN AUTO,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,PASHUPATI NATH MOTORS PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,PUBANG ETRON ELECTRIC MOTOR PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,RAJIV RAJ VEHICLES PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,RSD SECURITY SOLUTIONS PVT LTD,11
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,RUTBA PRODUCT PVT LTD,30
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,S E ASIA CO,2
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SAERA ELECTRIC AUTO PVT LTD,51
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SAKSHAM TRADING COMPANY,9
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SANCHAL AUTOMOBILES PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,9
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SETHJI INDUSTRIES,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SHAKTI AUTO GREEN,16
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SHIV OM INDIA,10
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SHRI BALAJI ENTERPRISES,5
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SHRI BARSANA E-VEHICLES PVT LTD,28
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SHRI NAMO ELECTRIC AUTOMOTIVE,7
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SIWACH STEEL PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SIX SENSES AUTOMOTIVE PVT LTD,1
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SKS TRADE INDIA PVT LTD,39
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SKYRIDE AUTOMOTIVE,28
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SN SOLAR ENERGY,4
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SPEEGO VEHICLES CO PVT LTD,9
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SUNSHINE TECHNOLOGIES,5
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,SWADESHI INDUSTRIES,3
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,TERRA MOTORS INDIA PVT LTD,13
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,THUKRAL ELECTRIC BIKES PVT LTD,95
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,TOP TEAM MACHINES PVT LTD,8
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,TRISHIKA INDUSTRIES,3
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,TRUPART AUTOMOTIVE INDIA PVT LTD,3
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,TRUZ INDUSTRIES,2
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,TWO FRIENDS AUTO ELECTRIC PVT LTD,10
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,VANI ELECTRIC VEHICLES PVT LTD,4
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,32
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,VOLMAC ENGINEERING PVT LTD,4
Delhi,2019,2018-19,JAN,EV,E-Rickshaw,YC ELECTRIC VEHICLE,291
Delhi,2019,2018-19,JAN,EV,Passenger 4W,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2019,2018-19,JAN,EV,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,13
Delhi,2019,2018-19,JAN,EV,Private 4 wheeler,MAHINDRA ELECTRIC MOBILITY LIMITED,1
Delhi,2019,2018-19,JAN,Fossil Hybrid,Other,MARUTI SUZUKI INDIA LTD,1
Delhi,2019,2018-19,JAN,Fossil Hybrid,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2019,2018-19,JAN,Fossil Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1005
Delhi,2019,2018-19,JAN,Fossil Hybrid,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,14
Delhi,2019,2018-19,JAN,Fossil Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,9
Delhi,2019,2018-19,JAN,Petrol,2W,BAJAJ AUTO LTD,2493
Delhi,2019,2018-19,JAN,Petrol,2W,BMW INDIA PVT LTD,12
Delhi,2019,2018-19,JAN,Petrol,2W,DSK MOTOWHEELS PVT LTD.,16
Delhi,2019,2018-19,JAN,Petrol,2W,DUCATI INDIA PVT LTD,1
Delhi,2019,2018-19,JAN,Petrol,2W,H-D MOTOR COMPANY INDIA PVT LTD,11
Delhi,2019,2018-19,JAN,Petrol,2W,HERO MOTOCORP LTD,12356
Delhi,2019,2018-19,JAN,Petrol,2W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,10284
Delhi,2019,2018-19,JAN,Petrol,2W,INDIA KAWASAKI MOTORS PVT LTD,15
Delhi,2019,2018-19,JAN,Petrol,2W,INDIA YAMAHA MOTOR PVT LTD,1144
Delhi,2019,2018-19,JAN,Petrol,2W,KAWASAKI HEAVY INDUSTRIES LTD,8
Delhi,2019,2018-19,JAN,Petrol,2W,MAHINDRA & MAHINDRA LIMITED,28
Delhi,2019,2018-19,JAN,Petrol,2W,MAHINDRA TWO WHEELERS LTD,8
Delhi,2019,2018-19,JAN,Petrol,2W,PIAGGIO VEHICLES PVT LTD,125
Delhi,2019,2018-19,JAN,Petrol,2W,ROYAL-ENFIELD (UNIT OF EICHER LTD),3326
Delhi,2019,2018-19,JAN,Petrol,2W,SUZUKI MOTORCYCLE INDIA PVT LTD,1547
Delhi,2019,2018-19,JAN,Petrol,2W,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,4
Delhi,2019,2018-19,JAN,Petrol,2W,TVS MOTOR COMPANY LTD,9574
Delhi,2019,2018-19,JAN,Petrol,2W,UM LOHIA TWO WHEELERS PVT LTD,3
Delhi,2019,2018-19,JAN,Petrol,Other,HONDA CARS INDIA LTD,2
Delhi,2019,2018-19,JAN,Petrol,Other,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,1
Delhi,2019,2018-19,JAN,Petrol,Other,MARUTI SUZUKI INDIA LTD,5
Delhi,2019,2018-19,JAN,Petrol,Other,RENAULT INDIA PVT LTD,1
Delhi,2019,2018-19,JAN,Petrol,Other,SUZUKI MOTORCYCLE INDIA PVT LTD,1
Delhi,2019,2018-19,JAN,Petrol,Other,TVS MOTOR COMPANY LTD,2
Delhi,2019,2018-19,JAN,Petrol,Passenger 4W,MARUTI SUZUKI INDIA LTD,1
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,AUDI AG,27
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,BENTLEY MOTORS LIMITED,1
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,BMW INDIA PVT LTD,26
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,DAIMLER AG,2
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,FORD INDIA PVT LTD,219
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,HONDA CARS INDIA LTD,1135
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,1836
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,24
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,LAMBORGHINI,2
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,37
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,3601
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,86
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,171
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,PORSCHE AG GERMANY,3
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,RENAULT INDIA PVT LTD,244
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,SKODA AUTO INDIA PVT LTD,45
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,STELLANTIS INDIA PVT LTD,76
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,TATA MOTORS LTD,861
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,162
Delhi,2019,2018-19,JAN,Petrol,Private 4 wheeler,VOLKSWAGEN INDIA PVT LTD,79
Delhi,2019,2018-19,JAN,Petrol CNG,3W Goods,ATUL AUTO LTD,1
Delhi,2019,2018-19,JAN,Petrol CNG,3W Goods,BAJAJ AUTO LTD,210
Delhi,2019,2018-19,JAN,Petrol CNG,3W Goods,CONTINENTAL ENGINES PVT LTD,17
Delhi,2019,2018-19,JAN,Petrol CNG,3W Goods,J. S. AUTO (P) LTD,11
Delhi,2019,2018-19,JAN,Petrol CNG,3W Goods,J.S.AUTO PVT LTD (KANPUR),2
Delhi,2019,2018-19,JAN,Petrol CNG,3W Goods,SCOOTERS INDIA LTD,24
Delhi,2019,2018-19,JAN,Petrol CNG,3W Passenger,BAJAJ AUTO LTD,794
Delhi,2019,2018-19,JAN,Petrol CNG,3W Passenger,TVS MOTOR COMPANY LTD,1
Delhi,2019,2018-19,JAN,Petrol CNG,Other,MARUTI SUZUKI INDIA LTD,1
Delhi,2019,2018-19,JAN,Petrol CNG,Other,TATA MOTORS LTD,1
Delhi,2019,2018-19,JAN,Petrol CNG,Passenger 4W,HYUNDAI MOTOR INDIA LTD,30
Delhi,2019,2018-19,JAN,Petrol CNG,Passenger 4W,MARUTI SUZUKI INDIA LTD,48
Delhi,2019,2018-19,JAN,Petrol CNG,Passenger 4W,TATA MOTORS LTD,5
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,FORD INDIA PVT LTD,14
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,HONDA CARS INDIA LTD,147
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,720
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,43
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,2381
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,27
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,RENAULT INDIA PVT LTD,17
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,STELLANTIS INDIA PVT LTD,1
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,TATA MOTORS LTD,165
Delhi,2019,2018-19,JAN,Petrol CNG,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,18
Delhi,2019,2018-19,MAR,CNG,Bus,ASHOK LEYLAND LTD,2
Delhi,2019,2018-19,MAR,CNG,Bus,FORCE MOTORS LIMITED,4
Delhi,2019,2018-19,MAR,CNG,Bus,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2019,2018-19,MAR,CNG,Bus,SML ISUZU LTD,7
Delhi,2019,2018-19,MAR,CNG,Bus,TATA MOTORS LTD,19
Delhi,2019,2018-19,MAR,CNG,Bus,VE COMMERCIAL VEHICLES LTD,26
Delhi,2019,2018-19,MAR,CNG,Goods Carrier,ASHOK LEYLAND LTD,45
Delhi,2019,2018-19,MAR,CNG,Goods Carrier,FORCE MOTORS LIMITED,1
Delhi,2019,2018-19,MAR,CNG,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,445
Delhi,2019,2018-19,MAR,CNG,Goods Carrier,SML ISUZU LTD,53
Delhi,2019,2018-19,MAR,CNG,Goods Carrier,TATA MOTORS LTD,948
Delhi,2019,2018-19,MAR,CNG,Goods Carrier,VE COMMERCIAL VEHICLES LTD,209
Delhi,2019,2018-19,MAR,CNG,Other,MAHINDRA & MAHINDRA LIMITED,10
Delhi,2019,2018-19,MAR,CNG,Passenger 4W,FORCE MOTORS LIMITED,3
Delhi,2019,2018-19,MAR,CNG,Passenger 4W,MAHINDRA & MAHINDRA LIMITED,12
Delhi,2019,2018-19,MAR,CNG,Passenger 4W,SML ISUZU LTD,4
Delhi,2019,2018-19,MAR,CNG,Passenger 4W,TATA MOTORS LTD,15
Delhi,2019,2018-19,MAR,Diesel,Goods Carrier,FORCE MOTORS LIMITED,20
Delhi,2019,2018-19,MAR,Diesel,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2019,2018-19,MAR,Diesel,Goods Carrier,SML ISUZU LTD,2
Delhi,2019,2018-19,MAR,Diesel,Goods Carrier,TATA MOTORS LTD,33
Delhi,2019,2018-19,MAR,Diesel,Goods Carrier,VE COMMERCIAL VEHICLES LTD,15
Delhi,2019,2018-19,MAR,Diesel,Other,MARUTI SUZUKI INDIA LTD,1
Delhi,2019,2018-19,MAR,Diesel,Other,SML ISUZU LTD,1
Delhi,2019,2018-19,MAR,Diesel,Passenger 4W,HYUNDAI MOTOR INDIA LTD,2
Delhi,2019,2018-19,MAR,Diesel,Passenger 4W,MAHINDRA & MAHINDRA LIMITED,3
Delhi,2019,2018-19,MAR,Diesel,Passenger 4W,MARUTI SUZUKI INDIA LTD,13
Delhi,2019,2018-19,MAR,Diesel,Passenger 4W,TOYOTA KIRLOSKAR MOTOR PVT LTD,34
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,AUDI AG,8
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,BMW INDIA PVT LTD,21
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,FORD INDIA PVT LTD,179
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,HONDA CARS INDIA LTD,95
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,307
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,ISUZU MOTORS INDIA PVT LTD,6
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,11
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,370
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,639
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,32
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,8
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,RENAULT INDIA PVT LTD,6
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,SKODA AUTO INDIA PVT LTD,6
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,STELLANTIS INDIA PVT LTD,20
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,TATA MOTORS LTD,157
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,271
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,VOLKSWAGEN INDIA PVT LTD,14
Delhi,2019,2018-19,MAR,Diesel,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,4
Delhi,2019,2018-19,MAR,Diesel,Tractor,MAHINDRA & MAHINDRA LIMITED (TRACTOR),1
Delhi,2019,2018-19,MAR,EV,2W,HERO ELECTRIC VEHICLES PVT. LTD,380
Delhi,2019,2018-19,MAR,EV,2W,OKINAWA AUTOTECH PVT LTD,5
Delhi,2019,2018-19,MAR,EV,Bus,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,A K GUPTA & CO.,13
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,A.V.AUTOMOTIVES PVT LTD,3
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,AMAN ELECTRIC VEHICLES,4
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ANKUSH AUTO DEALS,9
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ARMAN GREEN VEHICLES PVT LTD,3
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ARNA ELECTRIC AUTO PVT LTD,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ATTOLENT AUTO GROUP PVT LTD,14
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,AVL ELECTRIC VEHICLES PVT LTD,43
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,BEST WAY AGENCIES PVT LTD,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,CART INDIA,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,CHAMPION POLY PLAST,132
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,CHEHAK BATTERIES,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,CHIRAG ENTERPRISES,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,13
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,CREATIVE ENGINEERINGS,3
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,DASHMESH TRADERS,8
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,DD AUTO PVT LTD,13
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,DELTEK ENTERPRISES PVT LTD,12
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,DILLI ELECTRIC AUTO PVT LTD,81
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,9
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ELECTROTHERM (INDIA) LIMITED,10
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ENERGY ELECTRIC VEHICLES,52
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,ENTICE IMPEX PVT LTD,4
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,EULER MOTORS PVT LTD,3
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,G & G AUTOMOTIVE,33
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,G WILLIAMS FABRICATIONS LTD,7
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,G.K. RICKSHAW LTD,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,GAYATRI ELECTRIC VEHICLES PVT LTD,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,GKON ELECTRIC MOTOR VEHICLES PVT LTD,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,4
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,GRD MOTORS,52
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,GREEN IMPEX,6
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,GREEN TECHNOLOGIES,31
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED,5
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,HARSH TRADING CO,6
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,HITEK ELECTRIC AUTO CO,3
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,JAIN POWER CORP,5
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,JESSUN TECHNO PVT LTD,17
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,JIJO ELECTRIC WHEELS PVT LTD,3
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,JS MOBILEON PVT LTD,4
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,KAPTECH INDIA PVT LTD,19
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,KLB KOMAKI PVT LTD,4
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,KRISHNA VEHICALS,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,LAXMI E-RICKSHAW COMPANY,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,LOHIA AUTO INDUSTRIES,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,M.K. ENTERPRISES,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,M/S SHRIRAM AUTO TECH PVT LTD,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,51
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,MAHINDRA & MAHINDRA LIMITED,41
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,MAHINDRA ELECTRIC MOBILITY LIMITED,9
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,MALI ENTERPRISES PVT LTD,15
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,MANMOHAN KAUR,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,MINI METRO EV L.L.P,10
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,MOTRAC MOTORS PVT LTD,5
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,NAMAH INDUSTRIES PVT LTD,3
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,NEW ARCANA INDIA,41
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,NIRMAL UTILITY SERVICES PVT LTD,12
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,OK PLAY INDIA LTD,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,OLYMPUS INDUSTRIES PVT LTD,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,28
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,PAARTH SARTHI AUTOMOTIVE ENGINEERS PVT LTD,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,PARVEEN AUTO,18
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,PUBANG ETRON ELECTRIC MOTOR PVT LTD,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,RAJIV RAJ VEHICLES PVT LTD,2
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,RSD SECURITY SOLUTIONS PVT LTD,6
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,RUTBA PRODUCT PVT LTD,20
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,SAERA ELECTRIC AUTO PVT LTD,30
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,SAKSHAM TRADING COMPANY,22
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,9
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,SETHJI INDUSTRIES,1
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,SHAKTI AUTO GREEN,14
Delhi,2019,2018-19,MAR,EV,E-Rickshaw,SHIV OM INDIA,2
